script_version,editorial_decision,editorial_score,priority_score,source_quality,source_tier,eligibility_passed,eligibility_reason,recommended_timing,decision_reason,score_reason,freshness_component,story_value_component,brand_fit_component,engagement_component,source_component,penalty_component,content_bucket,content_lane,sport,story_type,source,title,published,age_hours,link,post_format,hook,first_slide,carousel_outline,instagram_angle,why_it_matters,caption_starter,visual_brief,hashtags,primary_entity,cluster_id,cluster_rank,related_story_count,duplicate_status,verification_needed,sensitive,time_sensitive,categories,summary
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,ESPN,"Balogun makes this USMNT better, including its star, Pulisic",2026-06-13T11:16:00+00:00,9.6,https://news.google.com/rss/articles/CBMingFBVV95cUxOM0RaZ24wQVE3ZUlpOHlrMksxcWRiclJSNkstOHYyM0NrQ0hyRzYwOVo0bGdOWWpMMGFWMlNXcXNqUHFPRU04RXFBRGVYa2tIMEMyQ1NlOHRmVmVhaU1IUGEzdjNDdW90MUZFRktlUTk5N2hOeWo3WkRqcmJLV1VDM3F0NHBqOUVkYkhQNTljTXRlenRvb2ZHZUhXdUdpZw?oc=5,Story post,"Balogun makes this USMNT better, including its star, Pulisic","Balogun makes this USMNT better, including its star, Pulisic",Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,"Quick hit: Balogun makes this USMNT better, including its star, Pulisic","This is a useful update, but it should be weighed against stronger stories.","Balogun makes this USMNT better, including its star, Pulisic What should we cover next?","Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::balogun_makes_usmnt_better_including_its_star_pulisic,1,1,Primary,No,No,No,,"Balogun makes this USMNT better, including its star, Pulisic ESPN"
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,ESPN,MCWS 2026: 'Jabe Ruth' is behind an epic run to Omaha for the Troy Trojans,2026-06-13T11:15:00+00:00,9.6,https://news.google.com/rss/articles/CBMisAFBVV95cUxPTmFoM2FDcG45eERkbU43OVEyaW0xZUJ2UXJCTm1pTEl1bkRNbmFzMkF0ckNvUjZaMlEwV2VZaEg3RlBnSHFGOW1MZXMwblBxNFlnVDRNZTFkb3FlNVQ5YmxkRENFVDJtaXJNdXRZZmUyZzNDY29rT2VvWDdlV0tIV1lkbV9BdXo5RmRpUnJZMTJTeTNqazVCT0IwbWJpT3JFRktURjNYXzF1dDRfS181Yw?oc=5,Story post,MCWS 2026: 'Jabe Ruth' is behind an epic run to Omaha for the Troy Trojans,MCWS 2026: 'Jabe Ruth' is behind an epic run to Omaha for the Troy Trojans,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: MCWS 2026: 'Jabe Ruth' is behind an epic run to Omaha for the Troy Trojans,"This is a useful update, but it should be weighed against stronger stories.",MCWS 2026: 'Jabe Ruth' is behind an epic run to Omaha for the Troy Trojans What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::mcws_2026_'jabe_ruth'_behind_epic_run_omaha,1,1,Primary,No,No,No,,MCWS 2026: 'Jabe Ruth' is behind an epic run to Omaha for the Troy Trojans ESPN
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,AP News,Hundreds march in Kathmandu for Nepal’s Pride Month,2026-06-13T11:09:00+00:00,9.7,https://news.google.com/rss/articles/CBMilAFBVV95cUxQcWxBQXRjdVFvbDJjajZsQnZ4eVptdFpWcU4xUUlfbWRCV0IwVmQ3VUJIUjdBV0hiOWVhMW1FdmlBX0pMQ2h4ZUMybXp0ZGhLU2hmSm52RE9PZ0c0ZWF1eGc2Z0F1eE15S3VWYm9xVkRqSGpmT1NsRzNMa2o5NUFwQll4U096VmdkazZHd2F0RXFtekZK?oc=5,Story post,Hundreds march in Kathmandu for Nepal’s Pride Month,Hundreds march in Kathmandu for Nepal’s Pride Month,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Hundreds march in Kathmandu for Nepal’s Pride Month,"This is a useful update, but it should be weighed against stronger stories.",Hundreds march in Kathmandu for Nepal’s Pride Month What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::hundreds_march_kathmandu_nepal's_pride_month_hundreds_march,1,1,Primary,No,No,No,,Hundreds march in Kathmandu for Nepal’s Pride Month AP News
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,Sports Illustrated,Is Iowa Basketball Being Underrated or Overrated in the Big Ten for 2026-27?,2026-06-13T11:09:00+00:00,9.7,https://news.google.com/rss/articles/CBMinwFBVV95cUxPd0NHak9WQm9ReXV5eF9QU3VvSVRCUnZldVYwVG5zUmVJWWVuaXQteTlOV2dTNUVITHdjV0diX0VMOWtMZm10Z1BOdEQzTmNRanFEREMwSDRYVnU4TDdYVl9scWo0cUlmUHlwQTVtWlIzQWwtSmF3Y0JneG03WWhDZjhTQUk1T1pobzYzRTJlM1FhN0QzcFhicmo0TFZaa00?oc=5,Story post,Is Iowa Basketball Being Underrated or Overrated in the Big Ten for 2026-27?,Is Iowa Basketball Being Underrated or Overrated in the Big Ten for 2026-27?,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Is Iowa Basketball Being Underrated or Overrated in the Big Ten for 2026-27?,"This is a useful update, but it should be weighed against stronger stories.",Is Iowa Basketball Being Underrated or Overrated in the Big Ten for 2026-27? What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::iowa_basketball_being_underrated_overrated_big_ten_2026,1,1,Primary,No,No,No,,Is Iowa Basketball Being Underrated or Overrated in the Big Ten for 2026-27? Sports Illustrated
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Post before tipoff/kickoff,Blocked: no clear women's sports signal.,Preview story. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,18,5,0,12,-100,Tonight / Game Coverage,Game coverage,Women's Sports,Game Preview,Sports Illustrated,"Boxing Tonight (6/13/26): Cards, Start Times & How To Watch Every Fight Tonight",2026-06-13T11:00:03+00:00,9.8,https://news.google.com/rss/articles/CBMirAFBVV95cUxOMW9ic25WWUVOeWhkS2ZGaEo3Mk9ZQXBHc2VjcTdyM3c1Ynp4N1NyZHZLYTRuUFRrdHBkTUIxeVlROFNtT09jdWdMb0VJd0x0T201a3RhamxhQnVFTDNpeUsweXRXell2Ry1vUGF4NGsyUDlFN0xwNlJfaDlYeHc3S3BJRi0tZVJyWUp0TW9TRjBkVGpRM2R5T0RSb0Z6N2h1MlR4YW9GNmptN1dE?oc=5,Tonight graphic,Here is why this matchup is worth your time tonight.,"Tonight's watchlist: Boxing Tonight (6/13/26): Cards, Start Times & How To Watch Every Fight Tonight",Slide 1: matchup | Slide 2: player to watch | Slide 3: key matchup | Slide 4: prediction or question,"What to watch tonight in Women's Sports, with one key player and one key matchup.",This gives followers a reason to watch Women's Sports.,"Women's Sports watchlist: Boxing Tonight (6/13/26): Cards, Start Times & How To Watch Every Fight Tonight What are you watching for?","Use a Tonight graphic with matchup, time/network if available, and one key player.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::boxing_tonight_cards_start_times_every_fight_tonight,1,1,Primary,No,No,Yes,,"Boxing Tonight (6/13/26): Cards, Start Times & How To Watch Every Fight Tonight Sports Illustrated"
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,ESPN,How Jalen Brunson became the undisputed king of New York,2026-06-13T11:00:00+00:00,9.8,https://news.google.com/rss/articles/CBMiowFBVV95cUxNenBrcFFqbDFsT0hQWFVYOS1FM3hrbW1qaHNyNzA0cWdyUXRmR3JIQk44eThIWmVoZU5xWGtMWmt2UVRhV3JOblZYQ2I1VFBvSndsZ0FTWHBEMVA5elUwa2J5SjRaUVNqWjR6c1cwTERKZXFXZnJnSmZwby0tX21HaWdNeGxDWF9tVDVMXzluRjBzX1RBSVR2MGhBUUVJWWRvam8w?oc=5,Story post,How Jalen Brunson became the undisputed king of New York,How Jalen Brunson became the undisputed king of New York,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: How Jalen Brunson became the undisputed king of New York,"This is a useful update, but it should be weighed against stronger stories.",How Jalen Brunson became the undisputed king of New York What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::jalen_brunson_became_undisputed_king_york_jalen_brunson,1,1,Primary,No,No,No,,How Jalen Brunson became the undisputed king of New York ESPN
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,ESPN,What's gone wrong for the Cubs -- and if they can fix it,2026-06-13T11:00:00+00:00,9.8,https://news.google.com/rss/articles/CBMiyAFBVV95cUxObUpIdzF4TGNsN2kyR0tGVjdnaUdITGhhZHVUeWRTdlNfalB4eHVBNFBoN1YyU0pVZ3VLUVlVakZKTzhiZEttSUtweFhJczJrRWVCMFRmRjVZLVA1UmpOMnk3SlFabnA4aC1ZTnVHOHFFSHBmM3llVWlDQUl4djgzeFZMWGplSTZEak85RHJ5eW81QlVxN0xsWkRfVlF3MllqdHk5aU9Cc1JycjljbUhVbWthWWc3X1dBcjVDdWhPTUFVUDdlRlR0Rw?oc=5,Story post,What's gone wrong for the Cubs -- and if they can fix it,What's gone wrong for the Cubs -- and if they can fix it,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: What's gone wrong for the Cubs -- and if they can fix it,"This is a useful update, but it should be weighed against stronger stories.",What's gone wrong for the Cubs -- and if they can fix it What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::what's_gone_wrong_cubs_can_fix_what's_gone,1,1,Primary,No,No,No,,What's gone wrong for the Cubs -- and if they can fix it ESPN
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Post during daytime engagement window,Blocked: no clear women's sports signal.,Recruiting or roster-building story. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,22,5,0,12,-100,Roster / Recruiting,Roster/recruiting,Women's Sports,Recruiting / Roster News,Sports Illustrated,Nico Iamaleava Roster Security Anchors UCLA Quarterback Room,2026-06-13T11:00:00+00:00,9.8,https://news.google.com/rss/articles/CBMimgFBVV95cUxNRlpsLW1OeW51NVluc3BWc0xIYUN1QnVzbGlRelFsSTg3NzFoVTNnVDJld0NHZ0ZEeFpBSUZVU0piLXVBZklXUWFzeWN4Sm1JcnNEQlJWeFdNTlZsOXFGY1FBR2F1MlBJcDZLOUQ5Qm1KREVCcHlOa2hTZHB6ZG5QZThUdENjWDRzbU04Q2ZWM1NlV1NHc1JDS3RR?oc=5,Roster/recruiting graphic,The next wave of talent is already changing the future.,Roster watch: Nico Iamaleava Roster Security Anchors UCLA Quarterback Room,Slide 1: roster/recruiting news | Slide 2: who is involved | Slide 3: why it matters | Slide 4: what comes next,A future-star angle with a clear roster-building hook.,Recruiting and roster stories show where the next wave of stars is coming from.,Nico Iamaleava Roster Security Anchors UCLA Quarterback Room How big is this move for the program?,"Use a roster/recruiting graphic with the player, school/team, and why it matters.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::nico_iamaleava_roster_security_anchors_ucla_quarterback_room,1,1,Primary,No,No,Yes,,Nico Iamaleava Roster Security Anchors UCLA Quarterback Room Sports Illustrated
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: likely men's sports story with no women's context.,Use when convenient,Blocked: likely men's sports story with no women's context.,"Opinion/analysis story. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate, opinion/analysis penalty.",12,8,5,0,12,-116,Daily News,Daily news,Women's Sports,Opinion / Analysis,Sports Illustrated,"Peter’s Points: NBA Best Bets Today (Predictions, Prop Bets for Jalen Brunson, Knicks vs. Spurs NBA Finals Game 5)",2026-06-13T10:30:00+00:00,10.3,https://news.google.com/rss/articles/CBMivAFBVV95cUxPQjlDNnBzeGJCSUxNLTZqYWF6TlowOVBqNV9qMVZYckp5cnlzbWlQS2FUSU42ZHJrcUJsNG1yVFQ1dG5jenlrQk84akNiNTBsT0R6b3V6djFXb2RkWFhONUVHWFAyRy1FRzRoYTJWY013TmtWWTl5aUVyZ3U2Uk5aajNhU2RqRm0xS21aQkJaSXMtS3doZFNaU08tM3pBMEFLZ1plUm1fMFlmWXdBWWpEa3NhRDBSOTZXR0E1dA?oc=5,Debate carousel,Agree or disagree with this one?,"Debate this: Peter’s Points: NBA Best Bets Today (Predictions, Prop Bets for Jalen Brunson, Knicks vs. Spurs NBA Finals Game 5)",Slide 1: claim/ranking | Slide 2: why it matters | Slide 3: counterpoint | Slide 4: ask followers,"Quick hit: Peter’s Points: NBA Best Bets Today (Predictions, Prop Bets for Jalen Brunson, Knicks vs. Spurs NBA Finals Game 5)","This can create debate, but it is not urgent news.","Peter’s Points: NBA Best Bets Today (Predictions, Prop Bets for Jalen Brunson, Knicks vs. Spurs NBA Finals Game 5) Agree or disagree?",Use a debate-style carousel and ask followers to agree or disagree.,#WomensSports #HerSportsDaily #SportsNews,,women's sports::peter's_points_nba_bets_predictions_prop_bets_jalen,1,1,Primary,No,No,No,,"Peter’s Points: NBA Best Bets Today (Predictions, Prop Bets for Jalen Brunson, Knicks vs. Spurs NBA Finals Game 5) Sports Illustrated"
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: insufficient relevance.,Post within 2 hours if still fresh,Blocked: insufficient relevance.,Championship or major result. Fresh under 12 hours. Strong secondary sport: Track & Field. Source quality 9/10. Engagement: high-interest keyword. Penalties: failed relevance gate.,12,40,10,4,12,-100,Tonight / Game Coverage,Game coverage,Track & Field,Game Recap / Result,Yahoo Sports,Nebraska track and field star wins fourth national title in shot put,2026-06-13T10:15:24+00:00,10.6,https://news.google.com/rss/articles/CBMihgFBVV95cUxPQzZ5OFlpWl9aSWFlWk42bWZ2dTBFV1dQNXBHZHhZSE1HMW1LaVl2eWxPS3dZVEpfMUdMR1lYa3k1R2hCbWh1MGtfaTdVWFdxMHdXMF9UNl8yRGdDVlFNQjZ1MEhlUXo3RXVsa3V0UTlGSGdfQzdzS2V2ekpjX1JfWmRCSHEtZw?oc=5,Story post,Here is the quick version of what happened and why it matters.,Quick recap: Nebraska track and field star wins fourth national title in shot put,Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for Track & Field fans.",This is timely Track & Field coverage with a result fans may want explained quickly.,Nebraska track and field star wins fourth national title in shot put Here is the quick breakdown and why it matters.,"Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #TrackAndField,,track & field::nebraska_track_field_star_wins_fourth_national_title,1,1,Primary,No,No,Yes,,Nebraska track and field star wins fourth national title in shot put Yahoo Sports
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: likely men's sports story with no women's context.,Use when convenient,Blocked: likely men's sports story with no women's context.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,USA Today,"What Cyborg, Tate say about UFC’s all-male White House card",2026-06-13T10:03:00+00:00,10.8,https://news.google.com/rss/articles/CBMitgFBVV95cUxQMHhpeW41cS1lWWZWTWNiR1IwN0R6emdtdUM4SVZHME5VdnR0dUZDbjZXa1UtNVBfNlVxRkI3WWx2NnB1dGwwbDJtWkNIb19UUjJ2SV94RHdjUXpZYXRhRmRXallPcl9TOHI2bjFvQTE4NjVub3NnSzBrc0VxWDVxVUV5dzBJaThxU3NhWDhwWkRKbVJ5ZzFXSnVBMnJyNkdXc1BWY3psVlozWUM4M0laNWVPSkFwZw?oc=5,Story post,"What Cyborg, Tate say about UFC’s all-male White House card","What Cyborg, Tate say about UFC’s all-male White House card",Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,"Quick hit: What Cyborg, Tate say about UFC’s all-male White House card","This is a useful update, but it should be weighed against stronger stories.","What Cyborg, Tate say about UFC’s all-male White House card What should we cover next?","Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::cyborg_tate_say_ufc's_all_male_white_house,1,1,Primary,No,No,No,,"What Cyborg, Tate say about UFC’s all-male White House card USA Today"
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,FOX Sports,Maribel Rocha Vargas FULL GAME LOG,2026-06-13T10:02:47+00:00,10.8,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNeVVheS1hVmlnb0ZzSDFpRDdrZGJzMmpYd0V1VFZLRUtnUVlKQVZJcDUxSzktaTB1Ylp0OTZseTVoZElab2xjeHRoR0J1ZHVJVjZTcXpzSWM1ak9va3VlYjdqbHVoQlphNlZaWkJYZ3Y2bEZfNXRPUjZrRU8zYmlQOWRIVGFSM29Q?oc=5,Story post,Maribel Rocha Vargas FULL GAME LOG,Maribel Rocha Vargas FULL GAME LOG,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Maribel Rocha Vargas FULL GAME LOG,"This is a useful update, but it should be weighed against stronger stories.",Maribel Rocha Vargas FULL GAME LOG What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::maribel_rocha_vargas_log_maribel_rocha_vargas_log,1,1,Primary,No,No,No,,Maribel Rocha Vargas FULL GAME LOG FOX Sports
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,Sports Illustrated,UCLA Football Favored to make a Bowl game Next Season,2026-06-13T10:00:01+00:00,10.8,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOYXF1ekZrMWVXUHM3TW5McHpmdEQzWUpFaVVSRkpqb2k4ZUI4YldraG9iN2ZYZGUzNVk1ZzZhWXdMRnVkbDJBYUtwbXZwSnlIV2RjOWJaMTRsS200ODM1WFd3b3NCTy1qMW1KcGh1V2Nfb01SRFI0cGoxYkVNd3V3dUxOY3JDRFhiem9ZaFlPU0d4c3dsMkVsYTl6WkhSYnRwVlVWcTdqeGVDZGs?oc=5,Story post,UCLA Football Favored to make a Bowl game Next Season,UCLA Football Favored to make a Bowl game Next Season,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: UCLA Football Favored to make a Bowl game Next Season,"This is a useful update, but it should be weighed against stronger stories.",UCLA Football Favored to make a Bowl game Next Season What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::ucla_football_favored_make_bowl_next_ucla_football,1,1,Primary,No,No,No,,UCLA Football Favored to make a Bowl game Next Season Sports Illustrated
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,Reuters,Michelin Guide’s Gwendal Poullennec on expanding into new culinary territories,2026-06-13T10:00:00+00:00,10.8,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNT2N4eDI2NmMzTGQ0Y0V4el9NZmRfbkYyQXFqel8tLW5rS3J5cHA0eTZPRm1zTkJmd0pPSnBWSWxuRTFsTzhWanA2N2ZfY1BqbHkwdnBtOHpOX3FsWE1FYTJLSzFpYzVDNE1yYmE5d0QyY0l3OXNLd0pJXzhqMElRNzM0VzhjSFdiX0JJaER2a01YV1RjbXhFRm5obVJSM05mb3FDWWdiSmNodVdXaXU3LUNWY2hBVXNKNmdsS25wZlhtTmV2NUxCMkM5Y3NJZThVVXc?oc=5,Story post,Michelin Guide’s Gwendal Poullennec on expanding into new culinary territories,Michelin Guide’s Gwendal Poullennec on expanding into new culinary territories,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Michelin Guide’s Gwendal Poullennec on expanding into new culinary territories,"This is a useful update, but it should be weighed against stronger stories.",Michelin Guide’s Gwendal Poullennec on expanding into new culinary territories What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::michelin_guide's_gwendal_poullennec_expanding_culinary_territories_michelin,1,1,Primary,No,No,No,,Michelin Guide’s Gwendal Poullennec on expanding into new culinary territories Reuters
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,Yahoo Sports,Kim Kardashian sends gift to Kimi Antonelli after viral Monaco GP mishap,2026-06-13T09:32:12+00:00,11.3,https://news.google.com/rss/articles/CBMijAFBVV95cUxQNURRUlBVWDdKZEc3YV80QnFESUIxd1dfMHRIUzJHYVdhOHl5ODFwNW5US0l2YVRDWngzY19PQXBlOUIzMHhTNUk2NnZDLVRuenlXZWsxNWtsZVlibmVCX1owRnNCS3NVVG41dVF5RjJJUjkyelZXaGpuUGluNTRTQWlHNzlmMFUxRHlDaA?oc=5,Story post,Kim Kardashian sends gift to Kimi Antonelli after viral Monaco GP mishap,Kim Kardashian sends gift to Kimi Antonelli after viral Monaco GP mishap,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Kim Kardashian sends gift to Kimi Antonelli after viral Monaco GP mishap,"This is a useful update, but it should be weighed against stronger stories.",Kim Kardashian sends gift to Kimi Antonelli after viral Monaco GP mishap What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::kim_kardashian_sends_gift_kimi_antonelli_viral_monaco,1,1,Primary,No,No,No,,Kim Kardashian sends gift to Kimi Antonelli after viral Monaco GP mishap Yahoo Sports
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,FOX Sports,North Carolina Tar Heels News - College Basketball,2026-06-13T09:06:53+00:00,11.7,https://news.google.com/rss/articles/CBMif0FVX3lxTFAxUElPOGdlQm0zX3h5aVVacHAxVUJBcWVKYnhBaTdtd1lqLUZmYkU0SC1PT2NuRE9Jc1Y3ZFVNTEZvRFZaYkI5dmhRUi1Ua1laeXE4TjBsQk51SFNVTlBXclE3X0JXMVlIRGFtbjJMdTREMnhGOGJPRzR3T1dvcTg?oc=5,Story post,North Carolina Tar Heels News - College Basketball,North Carolina Tar Heels News - College Basketball,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: North Carolina Tar Heels News - College Basketball,"This is a useful update, but it should be weighed against stronger stories.",North Carolina Tar Heels News - College Basketball What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::north_carolina_tar_heels_college_basketball_north_carolina,1,1,Primary,No,No,No,,North Carolina Tar Heels News - College Basketball FOX Sports
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,"Opinion/analysis story. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate, opinion/analysis penalty.",12,8,5,0,12,-116,Daily News,Daily news,Women's Sports,Opinion / Analysis,CBS Sports,"Brazil vs. Morocco odds, picks, prediction, betting preview, start time for 2026 World Cup match on Saturday",2026-06-13T09:00:43+00:00,11.8,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNVjlrdlZ5Y0xVVHhzRTZNdnRHaEVib01MZVpVcVFncHUxWDg5MGl1SVByUzFEM1p0Vzd3Z2FSSmFZcWlYMjI3ZkxsSHZrLU9MMTBQWV83NTdxa040azJKbGg0cGlNTkI1czFJczJfRzhWbHJ1RUZSaHowc2dpQVRRdWhyTG0yYUhtU3NQalNxcnVhUEVxMW45YjdXRDJtSFdCdVN1YlJjMkxzbWh0S296V1FMRmQzSDNHSTNUZ0xMOFBXY0xfN3NpWnFfbEdlcEwxTmhfMHhGRnQtQQ?oc=5,Debate carousel,Agree or disagree with this one?,"Debate this: Brazil vs. Morocco odds, picks, prediction, betting preview, start time for 2026 World Cup match on Saturday",Slide 1: claim/ranking | Slide 2: why it matters | Slide 3: counterpoint | Slide 4: ask followers,"Quick hit: Brazil vs. Morocco odds, picks, prediction, betting preview, start time for 2026 World Cup match on Saturday","This can create debate, but it is not urgent news.","Brazil vs. Morocco odds, picks, prediction, betting preview, start time for 2026 World Cup match on Saturday Agree or disagree?",Use a debate-style carousel and ask followers to agree or disagree.,#WomensSports #HerSportsDaily #SportsNews,,women's sports::brazil_morocco_odds_picks_prediction_betting_preview_start,1,1,Primary,No,No,No,,"Brazil vs. Morocco odds, picks, prediction, betting preview, start time for 2026 World Cup match on Saturday CBS Sports"
