script_version,editorial_decision,editorial_score,priority_score,source_quality,source_tier,eligibility_passed,eligibility_reason,recommended_timing,decision_reason,score_reason,freshness_component,story_value_component,brand_fit_component,engagement_component,source_component,penalty_component,content_bucket,content_lane,sport,story_type,source,title,published,age_hours,link,post_format,hook,first_slide,carousel_outline,instagram_angle,why_it_matters,caption_starter,visual_brief,hashtags,primary_entity,cluster_id,cluster_rank,related_story_count,duplicate_status,verification_needed,sensitive,time_sensitive,categories,summary
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,"Soft viral/social item. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate, soft viral/social penalty.",12,4,5,0,12,-128,Social Filler,Soft social filler,Women's Sports,Soft Viral / Social,Yahoo Sports,Myles Garrett’s Girlfriend Chloe Kim Turns Heads at Dodgers Game,2026-06-08T11:38:23+00:00,1.2,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPc1lTTmtOa3I3NlZCT0d6cGZUZ0NHdkt2TEl5NkxYSEZaYl9OdEViaEdvMk13aHFORFpYdG9tVnJ4b2owT0FxNVFfLW9uVnVzeVY1TFVBUHFjNDZzRl9OcmhNRW5LenRKek5CN3g0REJnYW91dGl5THBIdmY5T3dwd0E5NjhGbHpJYWNZ?oc=5,Stories only,A lighter moment for the feed.,Myles Garrett’s Girlfriend Chloe Kim Turns Heads at Dodgers Game,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,"Light engagement only, best for Stories.","This is a lighter engagement item, not a core news story.",Myles Garrett’s Girlfriend Chloe Kim Turns Heads at Dodgers Game What should we cover next?,Use only as a Story or low-effort filler. Do not make it a main feed post.,#WomensSports #HerSportsDaily #SportsNews,,women's sports::myles_garrett's_girlfriend_chloe_kim_turns_heads_dodgers,1,1,Primary,No,No,No,,Myles Garrett’s Girlfriend Chloe Kim Turns Heads at Dodgers Game Yahoo Sports
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,Yahoo Sports,Dawe hails 'inspirational' Cornwall captain Matavesi,2026-06-08T11:31:55+00:00,1.3,https://news.google.com/rss/articles/CBMilAFBVV95cUxPdkF4dExzeGFzZHNUeUhKNHh3eEtadEdFRXJXX094U1VJVUdzS1pCN0ZFbGpzQ2t0YjU5bURMd1FyTlR3bkJSdV8ya05DaF84MFR4Y0F1dXROR0k3ZE1mYjBtN1RtZDJhWVUybk8wZUJZdHlza1VhcFgzcnhzd2ZpQVRReXh1bkwwU3R4c3FYalRIeXlj?oc=5,Story post,Dawe hails 'inspirational' Cornwall captain Matavesi,Dawe hails 'inspirational' Cornwall captain Matavesi,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Dawe hails 'inspirational' Cornwall captain Matavesi,"This is a useful update, but it should be weighed against stronger stories.",Dawe hails 'inspirational' Cornwall captain Matavesi What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::dawe_hails_'inspirational'_cornwall_captain_matavesi_dawe_hails,1,1,Primary,No,No,No,,Dawe hails 'inspirational' Cornwall captain Matavesi Yahoo Sports
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Post during daytime engagement window,Blocked: no clear women's sports signal.,Recruiting or roster-building story. Fresh under 6 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,15,22,5,0,12,-100,Roster / Recruiting,Roster/recruiting,Women's Sports,Recruiting / Roster News,Yahoo Sports,Latest EDGE commitment highlights Wisconsin’s stellar defensive class,2026-06-08T11:31:00+00:00,1.4,https://news.google.com/rss/articles/CBMilwFBVV95cUxOQ2ZYUDEwbUhHdFgyQXBTSmZfa0hOdmZWd0JSc2IyZ3BfTWlLM3lOckcwbUFZeTJ2RDBaOGZUekMxRG9OQ1FUWHlpWl9nSFlOSUdKakFoLUJGZmdXZHNsMFRZbDM3aTNReDVVMW9adTAyZk1YcDJTNlkwRVI5NEg3U0c0bWRCVnNYa21MeVFBcXM3ekMzVWRv?oc=5,Roster/recruiting graphic,The next wave of talent is already changing the future.,Roster watch: Latest EDGE commitment highlights Wisconsin’s stellar defensive class,Slide 1: roster/recruiting news | Slide 2: who is involved | Slide 3: why it matters | Slide 4: what comes next,A future-star angle with a clear roster-building hook.,Recruiting and roster stories show where the next wave of stars is coming from.,Latest EDGE commitment highlights Wisconsin’s stellar defensive class How big is this move for the program?,"Use a roster/recruiting graphic with the player, school/team, and why it matters.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::edge_commitment_wisconsin's_stellar_defensive_class_edge_commitment,1,1,Primary,No,No,Yes,,Latest EDGE commitment highlights Wisconsin’s stellar defensive class Yahoo Sports
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Post during daytime engagement window,Blocked: no clear women's sports signal.,Recruiting or roster-building story. Fresh under 6 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,15,22,5,0,12,-100,Roster / Recruiting,Roster/recruiting,Women's Sports,Recruiting / Roster News,Yahoo Sports,Nebraska picks up commitment from Georgia linebacker Eli Harris,2026-06-08T11:30:42+00:00,1.4,https://news.google.com/rss/articles/CBMimAFBVV95cUxOZlFqTHZueUtnNFhMV0pTSkpFeWZnblpvN0dJS0R2clF1UmRfcTNvaTFHZHZnQ1hFeHY0THV4eTVQLTZEdk1SeGpCc0wwRzljcG13MDl3NktKdzFoZTBfWDFRRHdaY1lIWEFGalZYYWtXVjRadGZGdlRESGFKZks3Y3pBWDEwOGc0aUp6U2JhckcwR1hnbXd3aA?oc=5,Roster/recruiting graphic,The next wave of talent is already changing the future.,Roster watch: Nebraska picks up commitment from Georgia linebacker Eli Harris,Slide 1: roster/recruiting news | Slide 2: who is involved | Slide 3: why it matters | Slide 4: what comes next,A future-star angle with a clear roster-building hook.,Recruiting and roster stories show where the next wave of stars is coming from.,Nebraska picks up commitment from Georgia linebacker Eli Harris How big is this move for the program?,"Use a roster/recruiting graphic with the player, school/team, and why it matters.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::nebraska_picks_commitment_georgia_linebacker_eli_harris_nebraska,1,1,Primary,No,No,Yes,,Nebraska picks up commitment from Georgia linebacker Eli Harris Yahoo Sports
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,"Soft viral/social item. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate, soft viral/social penalty.",12,4,5,0,12,-128,Social Filler,Soft social filler,Women's Sports,Soft Viral / Social,AP News,"Ukrainian mothers see a rising number of complications with their pregnancies, in photos",2026-06-08T11:24:00+00:00,1.5,https://news.google.com/rss/articles/CBMirAFBVV95cUxNQU8yYWZ5Y2xZSjJ0TzVlSEtoZVJLMDhlNnFpaExnZTJVT3JreG01U3FCOWkyYUtmQW9BQWdJTUQ5MXp1cHN6Q1pONlNCU2xRTTVDZU5LOUJNZVJLUVNRZ21ZZGFGal9lckdhSlI0OWRwQzFmVkMzbkQ4U25Demo5OC1IRlQtLWlkenRTeTlpNmxtYVdOa1pOMGlfSjlFT3VYYXpVZnMtRzJMM0k4?oc=5,Stories only,A lighter moment for the feed.,"Ukrainian mothers see a rising number of complications with their pregnancies, in photos",Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,"Light engagement only, best for Stories.","This is a lighter engagement item, not a core news story.","Ukrainian mothers see a rising number of complications with their pregnancies, in photos What should we cover next?",Use only as a Story or low-effort filler. Do not make it a main feed post.,#WomensSports #HerSportsDaily #SportsNews,,women's sports::ukrainian_mothers_see_rising_number_complications_pregnancies_photos,1,1,Primary,No,No,No,,"Ukrainian mothers see a rising number of complications with their pregnancies, in photos AP News"
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,Yahoo Sports,How much would it take for you to sell Ngumoha?,2026-06-08T11:20:28+00:00,1.5,https://news.google.com/rss/articles/CBMidEFVX3lxTFBzZndRaTR2bUNRdzhTemh4TUNLekg0MnFNam9NRFlkVVM0OTd4MVNGTU9GMmdUTHJ3bkkzTS1uakoyTkxhUUFBSkl1ZEpBUkl2WVR6Y1ViRG5PRTdSc2pPajJoMGJXVHNYUmtuckppam0zamhI?oc=5,Story post,How much would it take for you to sell Ngumoha?,How much would it take for you to sell Ngumoha?,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: How much would it take for you to sell Ngumoha?,"This is a useful update, but it should be weighed against stronger stories.",How much would it take for you to sell Ngumoha? What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::much_take_you_sell_ngumoha_much_take_you,1,1,Primary,No,No,No,,How much would it take for you to sell Ngumoha? Yahoo Sports
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,ESPN,How Jalen Brunson became the undisputed king of New York,2026-06-08T11:00:00+00:00,1.9,https://news.google.com/rss/articles/CBMiowFBVV95cUxNenBrcFFqbDFsT0hQWFVYOS1FM3hrbW1qaHNyNzA0cWdyUXRmR3JIQk44eThIWmVoZU5xWGtMWmt2UVRhV3JOblZYQ2I1VFBvSndsZ0FTWHBEMVA5elUwa2J5SjRaUVNqWjR6c1cwTERKZXFXZnJnSmZwby0tX21HaWdNeGxDWF9tVDVMXzluRjBzX1RBSVR2MGhBUUVJWWRvam8w?oc=5,Story post,How Jalen Brunson became the undisputed king of New York,How Jalen Brunson became the undisputed king of New York,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: How Jalen Brunson became the undisputed king of New York,"This is a useful update, but it should be weighed against stronger stories.",How Jalen Brunson became the undisputed king of New York What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::jalen_brunson_became_undisputed_king_york_jalen_brunson,1,1,Primary,No,No,No,,How Jalen Brunson became the undisputed king of New York ESPN
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: likely men's sports story with no women's context.,Use when convenient,Blocked: likely men's sports story with no women's context.,Confirmed breaking or transaction story. Fresh under 6 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,15,26,5,0,12,-100,Daily News,Daily news,Women's Sports,Breaking / Transaction,ESPN,Nine Tarik Skubal trade ideas to shake up the MLB trade deadline,2026-06-08T11:00:00+00:00,1.9,https://news.google.com/rss/articles/CBMiywFBVV95cUxOeHE4ZlpxQ21vSUpaUGRjZGhYaDZvbnRvT0FNUFF3Z1dvLTIwVVhrR3cwVU9HR0pZY3ItdjBleGlINklzdVdlQ0NZNVRnOTcxQ2RzWVAtOTBaaWVBemhXakJ1X1N4WkJORko2eW1vaU1ZTDVXNUdvRml1Zm9OX0hWUmhHek9ia3JDZExNVW5MOFdOVWhOd1VTcHJXOXRxclRFa2ZRa3N5UDA0VG1hMFhfaHZYMXRWVkNsSHRZX0x5TEhXNzFYYUsxSllMRQ?oc=5,Story post,Nine Tarik Skubal trade ideas to shake up the MLB trade deadline,Nine Tarik Skubal trade ideas to shake up the MLB trade deadline,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Nine Tarik Skubal trade ideas to shake up the MLB trade deadline,"This is a useful update, but it should be weighed against stronger stories.",Nine Tarik Skubal trade ideas to shake up the MLB trade deadline What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::nine_tarik_skubal_trade_ideas_shake_mlb_trade,1,1,Primary,No,No,Yes,,Nine Tarik Skubal trade ideas to shake up the MLB trade deadline ESPN
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,Yahoo Sports,"Will Anderson: New contract isn't pressure, it's opportunity",2026-06-08T10:59:32+00:00,1.9,https://news.google.com/rss/articles/CBMilwFBVV95cUxPUDBjZ2VLYVVVZGYwSDVPcmUyR2pqb0RXOVgwTDA0T3UyVFM4Q255ejByU2FTRWUxbC00aFZBQmROdVpTcjZxcHZWQktBRDdVZlhFWEVOWnE2X0pkVnFxZEZCdG5YVUFpN3ViZ3NRRjVnLUlqUjlaMnFnRzIwRXlUaUtmU3BDSXcwaW1uN2FMLWFqTHhVYWV3?oc=5,Story post,"Will Anderson: New contract isn't pressure, it's opportunity","Will Anderson: New contract isn't pressure, it's opportunity",Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,"Quick hit: Will Anderson: New contract isn't pressure, it's opportunity","This is a useful update, but it should be weighed against stronger stories.","Will Anderson: New contract isn't pressure, it's opportunity What should we cover next?","Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::anderson_contract_isn't_pressure_it's_opportunity_anderson_contract,1,1,Primary,No,No,No,,"Will Anderson: New contract isn't pressure, it's opportunity Yahoo Sports"
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,Yahoo Sports,USC countdown to kickoff: Recalling Trojans tight end Fred Davis,2026-06-08T10:57:27+00:00,1.9,https://news.google.com/rss/articles/CBMikgFBVV95cUxPN2J3N1ZicUN4cTBNNDZ4d0dSUmdsbzhqbWtNRHBNdEo3ZXluV3NJMFBBb2pVRHhFWDU4bFlEV0l0SWtINGdaMURGUzNYMHoxNjF0Wm1pcWxaUW9uWm14dWZ6ejNoS0UyZXNEa1dhUnBrczF6MXcyd3VZX0pGdkpxSFFuTkNRYzV1TmZFWXowZW9qUQ?oc=5,Story post,USC countdown to kickoff: Recalling Trojans tight end Fred Davis,USC countdown to kickoff: Recalling Trojans tight end Fred Davis,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: USC countdown to kickoff: Recalling Trojans tight end Fred Davis,"This is a useful update, but it should be weighed against stronger stories.",USC countdown to kickoff: Recalling Trojans tight end Fred Davis What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::usc_countdown_kickoff_recalling_trojans_tight_end_fred,1,1,Primary,No,No,No,,USC countdown to kickoff: Recalling Trojans tight end Fred Davis Yahoo Sports
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,Reuters,Prabowo's populist policies propel a 'doom-loop' in Indonesian markets,2026-06-08T10:42:53+00:00,2.2,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNSW56ZHNjVnktdXYzcUNCalV1MDNVVHY0cDhNRG9ZTGVLRWlYb2lOMm1BWWgtMzdIX1ltTHd6T3ZvaUpXNHo1RTBKYkdLN1BLbU1sT1BaSW9OQU52cjR4S0x5MFFuTXNyU0luQzFpcmtLWVhNNWV0ZGtHNzZzNHlqblBpLV9GZUQwLVJqUjgxSkl4TXd2UDFqdmtUdGRoRTBpeURnWHVIbGJURk9VTTREXy0yTi1ScDIx?oc=5,Story post,Prabowo's populist policies propel a 'doom-loop' in Indonesian markets,Prabowo's populist policies propel a 'doom-loop' in Indonesian markets,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Prabowo's populist policies propel a 'doom-loop' in Indonesian markets,"This is a useful update, but it should be weighed against stronger stories.",Prabowo's populist policies propel a 'doom-loop' in Indonesian markets What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::prabowo's_populist_policies_propel_'doom_loop'_indonesian_markets,1,1,Primary,No,No,No,,Prabowo's populist policies propel a 'doom-loop' in Indonesian markets Reuters
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,Yahoo Sports,Wisconsin native Jalen Brown discusses staying in-state for college,2026-06-08T10:40:33+00:00,2.2,https://news.google.com/rss/articles/CBMikAFBVV95cUxQZHBDcVBOclpxU2luSVA5b1RmS2VVNEpFTFhLejVGUUgxWWNMNElTVURHSnlFVVYxWGRFMTNzdkoySkFwM2s1TDAwdG5YZzZFd1VGOHBsdFJkTEdlN0E2QlNtM1RQUHlCcG1uTnVQMWI0OUFwT09kYndVN2l6TkdwWkQ0V25FVE12OWJ3NGFvVVk?oc=5,Story post,Wisconsin native Jalen Brown discusses staying in-state for college,Wisconsin native Jalen Brown discusses staying in-state for college,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Wisconsin native Jalen Brown discusses staying in-state for college,"This is a useful update, but it should be weighed against stronger stories.",Wisconsin native Jalen Brown discusses staying in-state for college What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::wisconsin_native_jalen_brown_discusses_staying_state_college,1,1,Primary,No,No,No,,Wisconsin native Jalen Brown discusses staying in-state for college Yahoo Sports
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,AP News,Ukrainian strikes hit oil sites in Russia and Crimea,2026-06-08T10:28:00+00:00,2.4,https://news.google.com/rss/articles/CBMimAFBVV95cUxOUnplM0s0OTg5QUQxamR3Nnhia3ZkdUdtc3pWcGxySHFybHJWdTh0MWItdmV3Z1NBSUQ4VkRpaUV1MEFSQzNHMnlWZG9fMVBZaXBOQXRRX3N3YVhTM2VsVmdIQWo0dlI1SWRVQXJHeDRKRkZPZDB1T0xxcms1V0pxMVBxR2xCU2huQlo5UThENmxteklXdWRNXw?oc=5,Story post,Ukrainian strikes hit oil sites in Russia and Crimea,Ukrainian strikes hit oil sites in Russia and Crimea,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Ukrainian strikes hit oil sites in Russia and Crimea,"This is a useful update, but it should be weighed against stronger stories.",Ukrainian strikes hit oil sites in Russia and Crimea What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::ukrainian_strikes_hit_oil_sites_russia_crimea_ukrainian,1,1,Primary,No,No,No,,Ukrainian strikes hit oil sites in Russia and Crimea AP News
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,Yahoo Sports,Nebraska flips class of 2027 edge rusher Ma'atoe Moe,2026-06-08T10:16:06+00:00,2.6,https://news.google.com/rss/articles/CBMihgFBVV95cUxOckthUnhEd01GNm5DY2gxVTdYMG1XQXZORWg2UF90dXcxSWNjMFFmRFVxZElBcWpnbHR6XzdMS2FWRURtTFVNMkNuMlVkaUVXdjZQSl81TWFwNERIZkppT05KbkVXTFpsc2RlVVcyNmxSYjRGSl9iTzlvbVlmNkdhT3JuOVNGdw?oc=5,Story post,Nebraska flips class of 2027 edge rusher Ma'atoe Moe,Nebraska flips class of 2027 edge rusher Ma'atoe Moe,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Nebraska flips class of 2027 edge rusher Ma'atoe Moe,"This is a useful update, but it should be weighed against stronger stories.",Nebraska flips class of 2027 edge rusher Ma'atoe Moe What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::nebraska_flips_class_2027_edge_rusher_ma'atoe_moe,1,1,Primary,No,No,No,,Nebraska flips class of 2027 edge rusher Ma'atoe Moe Yahoo Sports
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,Yahoo Sports,Ryan Hampton reveals why he committed to the Kentucky Wildcats,2026-06-08T10:15:00+00:00,2.6,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOSXJNVlpzMDhvcTI0S1dQa3RFakh0OVBzMm5CZU9ZelJpd203NHhxU1dfZDhmbnVKZGIzTFZ1UGpKZ1RFQnhUamNINmItdE04S0JHZWtDanl6ZDZEdU9sOGVYcm40T1JHdmVzUFh2RWc5MXVYWEx3LVZQcE5zcDhvSlZiZXk1cEprWlpr?oc=5,Story post,Ryan Hampton reveals why he committed to the Kentucky Wildcats,Ryan Hampton reveals why he committed to the Kentucky Wildcats,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Ryan Hampton reveals why he committed to the Kentucky Wildcats,"This is a useful update, but it should be weighed against stronger stories.",Ryan Hampton reveals why he committed to the Kentucky Wildcats What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::ryan_hampton_reveals_committed_kentucky_wildcats_ryan_hampton,1,1,Primary,No,No,No,,Ryan Hampton reveals why he committed to the Kentucky Wildcats Yahoo Sports
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,Reuters,Epstein abused them. The Justice Department exposed them. Now they’re under attack by haters,2026-06-08T10:08:01+00:00,2.7,https://news.google.com/rss/articles/CBMiyAFBVV95cUxObElUY2k4bUtZTElhRnlzV0VBYnZoMzlmSmtKWmdJRU9HN29pZUdMLTlFSXFjRzc0c1dBLW5FMVVEUC1oeFZORDVHM1RBc2dUMkZ5LXRnS0RDbkZ3YTFST1dySGs0SXBLanZBVmhjWDMwaE0xRmJMOTVGcTZlYjJyTmZjZUQ5NFBWZXBZcGNtYWFyM3VQOUZfeG83bGlkQUthdjdjM0ZGaHltSzU4OW1SczhBZ1Z3M1RieGFCeTlyWXRIcTItUFRFOQ?oc=5,Story post,Epstein abused them. The Justice Department exposed them. Now they’re under attack by haters,Epstein abused them. The Justice Department exposed them. Now they’re under attack by haters,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Epstein abused them. The Justice Department exposed them. Now they’re under attack by haters,"This is a useful update, but it should be weighed against stronger stories.",Epstein abused them. The Justice Department exposed them. Now they’re under attack by haters What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::epstein_abused_justice_department_exposed_now_they're_under,1,1,Primary,No,No,No,,Epstein abused them. The Justice Department exposed them. Now they’re under attack by haters Reuters
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: no clear women's sports signal.,Use when convenient,Blocked: no clear women's sports signal.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,Reuters,"Fragments of Ukrainian drone found in Moldova, ministry says",2026-06-08T10:00:05+00:00,2.9,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOUGtwZ25KVDV5VWZVY09uTXRpaVI1OW4xZ3htM2VpbnZPRTY1QW5DbElIeTRaQi14ZmxHZVlxOEpMN0RBVDhBMWlEX1JJS3FOLTVaODBXbjU5MVdmek9fYldPWTVLSTRickJYRDJXTHJjVkdjLWc2SkJNSlo5Nm5TZXppSWdrYzVDUzJkaWlSNFZ5RmpGOFNFYmNadXc1MVgzMnlLVXZUUUU1cG8?oc=5,Story post,"Fragments of Ukrainian drone found in Moldova, ministry says","Fragments of Ukrainian drone found in Moldova, ministry says",Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,"Quick hit: Fragments of Ukrainian drone found in Moldova, ministry says","This is a useful update, but it should be weighed against stronger stories.","Fragments of Ukrainian drone found in Moldova, ministry says What should we cover next?","Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::fragments_ukrainian_drone_found_moldova_ministry_fragments_ukrainian,1,1,Primary,No,No,No,,"Fragments of Ukrainian drone found in Moldova, ministry says Reuters"
v11_final,Skip,0,1,9,Wire / Mainstream,No,Blocked: likely men's sports story with no women's context.,Use when convenient,Blocked: likely men's sports story with no women's context.,General update. Fresh under 12 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: failed relevance gate.,12,10,5,0,12,-100,Daily News,Daily news,Women's Sports,General News,ESPN,"2026 NFL minicamps: Teams, rookies, QBs we're watching",2026-06-08T10:00:00+00:00,2.9,https://news.google.com/rss/articles/CBMipwFBVV95cUxNbUpwaUFUN2JUVHNQQThCYWJkeWMxcGNLOG9MQ21IWTd3N2l1ZTU1T0xQcjZoblZtNmdJUHRNN1o1VHQtRnpFTjIzVlFGaUl6SV82eEpyMjYwSkRGdWFXVVQ3LU13bXFuUkozRGJ3eVlqY1BZRnNWaFV1M254U0NWRDh2cFo5dzF2OUVraW5tWGlMZ3p4SXhtYk8yNFE2OHAxQjRJMXJtYw?oc=5,Story post,"2026 NFL minicamps: Teams, rookies, QBs we're watching","2026 NFL minicamps: Teams, rookies, QBs we're watching",Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,"Quick hit: 2026 NFL minicamps: Teams, rookies, QBs we're watching","This is a useful update, but it should be weighed against stronger stories.","2026 NFL minicamps: Teams, rookies, QBs we're watching What should we cover next?","Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::2026_nfl_minicamps_rookies_qbs_we're_watching_2026,1,1,Primary,No,No,No,,"2026 NFL minicamps: Teams, rookies, QBs we're watching ESPN"
