source_priority_rank,source_review_bucket,source_candidate_level,sport_family,sport_label,league_name,asset_domain,candidate_entity_id,display_name,candidate_id,operator_action,source_priority,official_status,confidence,operator_verify_required,source_domain,source_candidate_url,linked_first_action_bucket,linked_missing_local_candidate_asset,linked_review_state,render_readiness,safe_next_action,download_approved,source_url,entity_id,rights_class,identity_confidence,intended_review_only_use,operator_decision,operator_notes,review_only,approval_state_change,candidate_state_change,asset_downloads,headshot_writes,approved_marker_writes,publish_ready,auto_approval,auto_publish,move_files,paid_apis
43,1_official_league_or_team_manual_verify,athlete_league_player_index_source_candidate,softball,Softball,Athletes Unlimited Softball League,athlete_photo,oklahoma_city_spark,operator_add_player_from_league_player_index,oklahoma_city_spark_league_player_index_candidate_03,manual_source_review_only,P0_OFFICIAL_LEAGUE_OR_TEAM_SOURCE,official_league_or_team_candidate,operator_verify_required,yes,theausl.com,https://theausl.com/players/,1_source_verification,yes,source_candidate_only_local_asset_missing,not_render_ready_source_candidate_only,"Open source_candidate_url manually; if it is the expected official league/team page, record source review only and keep download-law fields blank.",no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
44,1_official_league_or_team_manual_verify,athlete_roster_source_candidate,softball,Softball,Athletes Unlimited Softball League,athlete_photo,oklahoma_city_spark,operator_add_player_from_team_roster,oklahoma_city_spark_roster_source_candidate_01,manual_source_review_only,P0_OFFICIAL_LEAGUE_OR_TEAM_SOURCE,official_league_or_team_candidate,operator_verify_required,yes,theausl.com,https://theausl.com/spark/roster,1_source_verification,yes,source_candidate_only_local_asset_missing,not_render_ready_source_candidate_only,"Open source_candidate_url manually; if it is the expected official league/team page, record source review only and keep download-law fields blank.",no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
45,1_official_league_or_team_manual_verify,athlete_team_profile_source_candidate,softball,Softball,Athletes Unlimited Softball League,athlete_photo,oklahoma_city_spark,operator_add_player_from_team_profile_source,oklahoma_city_spark_team_profile_source_candidate_02,manual_source_review_only,P0_OFFICIAL_LEAGUE_OR_TEAM_SOURCE,official_league_or_team_candidate,operator_verify_required,yes,theausl.com,https://theausl.com/spark/,1_source_verification,yes,source_candidate_only_local_asset_missing,not_render_ready_source_candidate_only,"Open source_candidate_url manually; if it is the expected official league/team page, record source review only and keep download-law fields blank.",no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
46,1_official_league_or_team_manual_verify,athlete_league_player_index_source_candidate,softball,Softball,Athletes Unlimited Softball League,athlete_photo,portland_cascade,operator_add_player_from_league_player_index,portland_cascade_league_player_index_candidate_03,manual_source_review_only,P0_OFFICIAL_LEAGUE_OR_TEAM_SOURCE,official_league_or_team_candidate,operator_verify_required,yes,theausl.com,https://theausl.com/players/,1_source_verification,yes,source_candidate_only_local_asset_missing,not_render_ready_source_candidate_only,"Open source_candidate_url manually; if it is the expected official league/team page, record source review only and keep download-law fields blank.",no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
47,1_official_league_or_team_manual_verify,athlete_roster_source_candidate,softball,Softball,Athletes Unlimited Softball League,athlete_photo,portland_cascade,operator_add_player_from_team_roster,portland_cascade_roster_source_candidate_01,manual_source_review_only,P0_OFFICIAL_LEAGUE_OR_TEAM_SOURCE,official_league_or_team_candidate,operator_verify_required,yes,theausl.com,https://theausl.com/cascade/roster,1_source_verification,yes,source_candidate_only_local_asset_missing,not_render_ready_source_candidate_only,"Open source_candidate_url manually; if it is the expected official league/team page, record source review only and keep download-law fields blank.",no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
48,1_official_league_or_team_manual_verify,athlete_team_profile_source_candidate,softball,Softball,Athletes Unlimited Softball League,athlete_photo,portland_cascade,operator_add_player_from_team_profile_source,portland_cascade_team_profile_source_candidate_02,manual_source_review_only,P0_OFFICIAL_LEAGUE_OR_TEAM_SOURCE,official_league_or_team_candidate,operator_verify_required,yes,theausl.com,https://theausl.com/cascade/,1_source_verification,yes,source_candidate_only_local_asset_missing,not_render_ready_source_candidate_only,"Open source_candidate_url manually; if it is the expected official league/team page, record source review only and keep download-law fields blank.",no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
49,1_official_league_or_team_manual_verify,athlete_league_player_index_source_candidate,softball,Softball,Athletes Unlimited Softball League,athlete_photo,texas_volts,operator_add_player_from_league_player_index,texas_volts_league_player_index_candidate_03,manual_source_review_only,P0_OFFICIAL_LEAGUE_OR_TEAM_SOURCE,official_league_or_team_candidate,operator_verify_required,yes,theausl.com,https://theausl.com/players/,1_source_verification,yes,source_candidate_only_local_asset_missing,not_render_ready_source_candidate_only,"Open source_candidate_url manually; if it is the expected official league/team page, record source review only and keep download-law fields blank.",no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
50,1_official_league_or_team_manual_verify,athlete_roster_source_candidate,softball,Softball,Athletes Unlimited Softball League,athlete_photo,texas_volts,operator_add_player_from_team_roster,texas_volts_roster_source_candidate_01,manual_source_review_only,P0_OFFICIAL_LEAGUE_OR_TEAM_SOURCE,official_league_or_team_candidate,operator_verify_required,yes,theausl.com,https://theausl.com/volts/roster,1_source_verification,yes,source_candidate_only_local_asset_missing,not_render_ready_source_candidate_only,"Open source_candidate_url manually; if it is the expected official league/team page, record source review only and keep download-law fields blank.",no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
51,1_official_league_or_team_manual_verify,athlete_team_profile_source_candidate,softball,Softball,Athletes Unlimited Softball League,athlete_photo,texas_volts,operator_add_player_from_team_profile_source,texas_volts_team_profile_source_candidate_02,manual_source_review_only,P0_OFFICIAL_LEAGUE_OR_TEAM_SOURCE,official_league_or_team_candidate,operator_verify_required,yes,theausl.com,https://theausl.com/volts/,1_source_verification,yes,source_candidate_only_local_asset_missing,not_render_ready_source_candidate_only,"Open source_candidate_url manually; if it is the expected official league/team page, record source review only and keep download-law fields blank.",no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
52,1_official_league_or_team_manual_verify,athlete_league_player_index_source_candidate,softball,Softball,Athletes Unlimited Softball League,athlete_photo,utah_talons,operator_add_player_from_league_player_index,utah_talons_league_player_index_candidate_03,manual_source_review_only,P0_OFFICIAL_LEAGUE_OR_TEAM_SOURCE,official_league_or_team_candidate,operator_verify_required,yes,theausl.com,https://theausl.com/players/,1_source_verification,yes,source_candidate_only_local_asset_missing,not_render_ready_source_candidate_only,"Open source_candidate_url manually; if it is the expected official league/team page, record source review only and keep download-law fields blank.",no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
53,1_official_league_or_team_manual_verify,athlete_roster_source_candidate,softball,Softball,Athletes Unlimited Softball League,athlete_photo,utah_talons,operator_add_player_from_team_roster,utah_talons_roster_source_candidate_01,manual_source_review_only,P0_OFFICIAL_LEAGUE_OR_TEAM_SOURCE,official_league_or_team_candidate,operator_verify_required,yes,theausl.com,https://theausl.com/talons/roster,1_source_verification,yes,source_candidate_only_local_asset_missing,not_render_ready_source_candidate_only,"Open source_candidate_url manually; if it is the expected official league/team page, record source review only and keep download-law fields blank.",no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
54,1_official_league_or_team_manual_verify,athlete_team_profile_source_candidate,softball,Softball,Athletes Unlimited Softball League,athlete_photo,utah_talons,operator_add_player_from_team_profile_source,utah_talons_team_profile_source_candidate_02,manual_source_review_only,P0_OFFICIAL_LEAGUE_OR_TEAM_SOURCE,official_league_or_team_candidate,operator_verify_required,yes,theausl.com,https://theausl.com/talons/,1_source_verification,yes,source_candidate_only_local_asset_missing,not_render_ready_source_candidate_only,"Open source_candidate_url manually; if it is the expected official league/team page, record source review only and keep download-law fields blank.",no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
55,2_source_reviewed_waiting_for_local_asset,team_logo_source_candidate,womens_hockey,Women's Hockey,Professional Women's Hockey League,logo,boston_fleet,Boston Fleet,primary_logo,manual_source_review_only,P1_SOURCE_REVIEWED_LOCAL_ASSET_MISSING,official_league_or_team_candidate,source_reviewed_waiting_for_local_asset,no_unless_correcting,www.thepwhl.com,https://www.thepwhl.com/en/teams/boston-fleet,2_missing_local_candidate_asset,yes,source_candidate_only_local_logo_missing,not_render_ready_source_candidate_only,Do not restamp source review unless correcting a human-entered row; wait for a human-supplied local candidate asset or future human-edited quarantine download intake.,no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
56,2_source_reviewed_waiting_for_local_asset,team_logo_source_candidate,womens_hockey,Women's Hockey,Professional Women's Hockey League,logo,detroit,PWHL Detroit,primary_logo,manual_source_review_only,P1_SOURCE_REVIEWED_LOCAL_ASSET_MISSING,official_league_or_team_candidate,source_reviewed_waiting_for_local_asset,no_unless_correcting,www.thepwhl.com,https://www.thepwhl.com/en/teams/detroit,2_missing_local_candidate_asset,yes,source_candidate_only_local_logo_missing,not_render_ready_source_candidate_only,Do not restamp source review unless correcting a human-entered row; wait for a human-supplied local candidate asset or future human-edited quarantine download intake.,no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
57,2_source_reviewed_waiting_for_local_asset,team_logo_source_candidate,womens_hockey,Women's Hockey,Professional Women's Hockey League,logo,hamilton,PWHL Hamilton,primary_logo,manual_source_review_only,P1_SOURCE_REVIEWED_LOCAL_ASSET_MISSING,official_league_or_team_candidate,source_reviewed_waiting_for_local_asset,no_unless_correcting,www.thepwhl.com,https://www.thepwhl.com/en/teams/hamilton,2_missing_local_candidate_asset,yes,source_candidate_only_local_logo_missing,not_render_ready_source_candidate_only,Do not restamp source review unless correcting a human-entered row; wait for a human-supplied local candidate asset or future human-edited quarantine download intake.,no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
58,2_source_reviewed_waiting_for_local_asset,team_logo_source_candidate,womens_hockey,Women's Hockey,Professional Women's Hockey League,logo,las_vegas,PWHL Las Vegas,primary_logo,manual_source_review_only,P1_SOURCE_REVIEWED_LOCAL_ASSET_MISSING,official_league_or_team_candidate,source_reviewed_waiting_for_local_asset,no_unless_correcting,www.thepwhl.com,https://www.thepwhl.com/en/teams/las-vegas,2_missing_local_candidate_asset,yes,source_candidate_only_local_logo_missing,not_render_ready_source_candidate_only,Do not restamp source review unless correcting a human-entered row; wait for a human-supplied local candidate asset or future human-edited quarantine download intake.,no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
59,2_source_reviewed_waiting_for_local_asset,team_logo_source_candidate,womens_hockey,Women's Hockey,Professional Women's Hockey League,logo,minnesota_frost,Minnesota Frost,primary_logo,manual_source_review_only,P1_SOURCE_REVIEWED_LOCAL_ASSET_MISSING,official_league_or_team_candidate,source_reviewed_waiting_for_local_asset,no_unless_correcting,www.thepwhl.com,https://www.thepwhl.com/en/teams/minnesota-frost,2_missing_local_candidate_asset,yes,source_candidate_only_local_logo_missing,not_render_ready_source_candidate_only,Do not restamp source review unless correcting a human-entered row; wait for a human-supplied local candidate asset or future human-edited quarantine download intake.,no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
60,2_source_reviewed_waiting_for_local_asset,team_logo_source_candidate,womens_hockey,Women's Hockey,Professional Women's Hockey League,logo,montreal_victoire,Montreal Victoire,primary_logo,manual_source_review_only,P1_SOURCE_REVIEWED_LOCAL_ASSET_MISSING,official_league_or_team_candidate,source_reviewed_waiting_for_local_asset,no_unless_correcting,www.thepwhl.com,https://www.thepwhl.com/en/teams/montreal-victoire,2_missing_local_candidate_asset,yes,source_candidate_only_local_logo_missing,not_render_ready_source_candidate_only,Do not restamp source review unless correcting a human-entered row; wait for a human-supplied local candidate asset or future human-edited quarantine download intake.,no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
61,2_source_reviewed_waiting_for_local_asset,team_logo_source_candidate,womens_hockey,Women's Hockey,Professional Women's Hockey League,logo,new_york_sirens,New York Sirens,primary_logo,manual_source_review_only,P1_SOURCE_REVIEWED_LOCAL_ASSET_MISSING,official_league_or_team_candidate,source_reviewed_waiting_for_local_asset,no_unless_correcting,www.thepwhl.com,https://www.thepwhl.com/en/teams/new-york-sirens,2_missing_local_candidate_asset,yes,source_candidate_only_local_logo_missing,not_render_ready_source_candidate_only,Do not restamp source review unless correcting a human-entered row; wait for a human-supplied local candidate asset or future human-edited quarantine download intake.,no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
62,2_source_reviewed_waiting_for_local_asset,team_logo_source_candidate,womens_hockey,Women's Hockey,Professional Women's Hockey League,logo,ottawa_charge,Ottawa Charge,primary_logo,manual_source_review_only,P1_SOURCE_REVIEWED_LOCAL_ASSET_MISSING,official_league_or_team_candidate,source_reviewed_waiting_for_local_asset,no_unless_correcting,www.thepwhl.com,https://www.thepwhl.com/en/teams/ottawa-charge,2_missing_local_candidate_asset,yes,source_candidate_only_local_logo_missing,not_render_ready_source_candidate_only,Do not restamp source review unless correcting a human-entered row; wait for a human-supplied local candidate asset or future human-edited quarantine download intake.,no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
63,2_source_reviewed_waiting_for_local_asset,league_logo_source_candidate,womens_hockey,Women's Hockey,Professional Women's Hockey League,logo,pwhl,Professional Women's Hockey League,league_mark,manual_source_review_only,P1_SOURCE_REVIEWED_LOCAL_ASSET_MISSING,official_league_or_team_candidate,source_reviewed_waiting_for_local_asset,no_unless_correcting,www.thepwhl.com,https://www.thepwhl.com/en/,2_missing_local_candidate_asset,yes,source_candidate_only_local_logo_missing,not_render_ready_source_candidate_only,Do not restamp source review unless correcting a human-entered row; wait for a human-supplied local candidate asset or future human-edited quarantine download intake.,no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
64,2_source_reviewed_waiting_for_local_asset,team_logo_source_candidate,womens_hockey,Women's Hockey,Professional Women's Hockey League,logo,san_jose,PWHL San Jose,primary_logo,manual_source_review_only,P1_SOURCE_REVIEWED_LOCAL_ASSET_MISSING,official_league_or_team_candidate,source_reviewed_waiting_for_local_asset,no_unless_correcting,www.thepwhl.com,https://www.thepwhl.com/en/teams/san-jose,2_missing_local_candidate_asset,yes,source_candidate_only_local_logo_missing,not_render_ready_source_candidate_only,Do not restamp source review unless correcting a human-entered row; wait for a human-supplied local candidate asset or future human-edited quarantine download intake.,no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
65,2_source_reviewed_waiting_for_local_asset,team_logo_source_candidate,womens_hockey,Women's Hockey,Professional Women's Hockey League,logo,seattle_torrent,Seattle Torrent,primary_logo,manual_source_review_only,P1_SOURCE_REVIEWED_LOCAL_ASSET_MISSING,official_league_or_team_candidate,source_reviewed_waiting_for_local_asset,no_unless_correcting,www.thepwhl.com,https://www.thepwhl.com/en/teams/seattle-torrent,2_missing_local_candidate_asset,yes,source_candidate_only_local_logo_missing,not_render_ready_source_candidate_only,Do not restamp source review unless correcting a human-entered row; wait for a human-supplied local candidate asset or future human-edited quarantine download intake.,no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
66,2_source_reviewed_waiting_for_local_asset,team_logo_source_candidate,womens_hockey,Women's Hockey,Professional Women's Hockey League,logo,toronto_sceptres,Toronto Sceptres,primary_logo,manual_source_review_only,P1_SOURCE_REVIEWED_LOCAL_ASSET_MISSING,official_league_or_team_candidate,source_reviewed_waiting_for_local_asset,no_unless_correcting,www.thepwhl.com,https://www.thepwhl.com/en/teams/toronto-sceptres,2_missing_local_candidate_asset,yes,source_candidate_only_local_logo_missing,not_render_ready_source_candidate_only,Do not restamp source review unless correcting a human-entered row; wait for a human-supplied local candidate asset or future human-edited quarantine download intake.,no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
67,2_source_reviewed_waiting_for_local_asset,team_logo_source_candidate,womens_hockey,Women's Hockey,Professional Women's Hockey League,logo,vancouver_goldeneyes,Vancouver Goldeneyes,primary_logo,manual_source_review_only,P1_SOURCE_REVIEWED_LOCAL_ASSET_MISSING,official_league_or_team_candidate,source_reviewed_waiting_for_local_asset,no_unless_correcting,www.thepwhl.com,https://www.thepwhl.com/en/teams/vancouver-goldeneyes,2_missing_local_candidate_asset,yes,source_candidate_only_local_logo_missing,not_render_ready_source_candidate_only,Do not restamp source review unless correcting a human-entered row; wait for a human-supplied local candidate asset or future human-edited quarantine download intake.,no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
68,2_source_reviewed_waiting_for_local_asset,league_logo_source_candidate,softball,Softball,Athletes Unlimited Softball League,logo,ausl,Athletes Unlimited Softball League,league_mark,manual_source_review_only,P1_SOURCE_REVIEWED_LOCAL_ASSET_MISSING,official_league_or_team_candidate,source_reviewed_waiting_for_local_asset,no_unless_correcting,theausl.com,https://theausl.com/,2_missing_local_candidate_asset,yes,source_candidate_only_local_logo_missing,not_render_ready_source_candidate_only,Do not restamp source review unless correcting a human-entered row; wait for a human-supplied local candidate asset or future human-edited quarantine download intake.,no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
69,2_source_reviewed_waiting_for_local_asset,team_logo_source_candidate,softball,Softball,Athletes Unlimited Softball League,logo,carolina_blaze,Carolina Blaze,primary_logo,manual_source_review_only,P1_SOURCE_REVIEWED_LOCAL_ASSET_MISSING,official_league_or_team_candidate,source_reviewed_waiting_for_local_asset,no_unless_correcting,theausl.com,https://theausl.com/blaze/,2_missing_local_candidate_asset,yes,source_candidate_only_local_logo_missing,not_render_ready_source_candidate_only,Do not restamp source review unless correcting a human-entered row; wait for a human-supplied local candidate asset or future human-edited quarantine download intake.,no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
70,2_source_reviewed_waiting_for_local_asset,team_logo_source_candidate,softball,Softball,Athletes Unlimited Softball League,logo,chicago_bandits,Chicago Bandits,primary_logo,manual_source_review_only,P1_SOURCE_REVIEWED_LOCAL_ASSET_MISSING,official_league_or_team_candidate,source_reviewed_waiting_for_local_asset,no_unless_correcting,theausl.com,https://theausl.com/bandits/,2_missing_local_candidate_asset,yes,source_candidate_only_local_logo_missing,not_render_ready_source_candidate_only,Do not restamp source review unless correcting a human-entered row; wait for a human-supplied local candidate asset or future human-edited quarantine download intake.,no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
71,2_source_reviewed_waiting_for_local_asset,team_logo_source_candidate,softball,Softball,Athletes Unlimited Softball League,logo,oklahoma_city_spark,Oklahoma City Spark,primary_logo,manual_source_review_only,P1_SOURCE_REVIEWED_LOCAL_ASSET_MISSING,official_league_or_team_candidate,source_reviewed_waiting_for_local_asset,no_unless_correcting,theausl.com,https://theausl.com/spark/,2_missing_local_candidate_asset,yes,source_candidate_only_local_logo_missing,not_render_ready_source_candidate_only,Do not restamp source review unless correcting a human-entered row; wait for a human-supplied local candidate asset or future human-edited quarantine download intake.,no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
72,2_source_reviewed_waiting_for_local_asset,team_logo_source_candidate,softball,Softball,Athletes Unlimited Softball League,logo,portland_cascade,Portland Cascade,primary_logo,manual_source_review_only,P1_SOURCE_REVIEWED_LOCAL_ASSET_MISSING,official_league_or_team_candidate,source_reviewed_waiting_for_local_asset,no_unless_correcting,theausl.com,https://theausl.com/cascade/,2_missing_local_candidate_asset,yes,source_candidate_only_local_logo_missing,not_render_ready_source_candidate_only,Do not restamp source review unless correcting a human-entered row; wait for a human-supplied local candidate asset or future human-edited quarantine download intake.,no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
73,2_source_reviewed_waiting_for_local_asset,team_logo_source_candidate,softball,Softball,Athletes Unlimited Softball League,logo,texas_volts,Texas Volts,primary_logo,manual_source_review_only,P1_SOURCE_REVIEWED_LOCAL_ASSET_MISSING,official_league_or_team_candidate,source_reviewed_waiting_for_local_asset,no_unless_correcting,theausl.com,https://theausl.com/volts/,2_missing_local_candidate_asset,yes,source_candidate_only_local_logo_missing,not_render_ready_source_candidate_only,Do not restamp source review unless correcting a human-entered row; wait for a human-supplied local candidate asset or future human-edited quarantine download intake.,no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
74,2_source_reviewed_waiting_for_local_asset,team_logo_source_candidate,softball,Softball,Athletes Unlimited Softball League,logo,utah_talons,Utah Talons,primary_logo,manual_source_review_only,P1_SOURCE_REVIEWED_LOCAL_ASSET_MISSING,official_league_or_team_candidate,source_reviewed_waiting_for_local_asset,no_unless_correcting,theausl.com,https://theausl.com/talons/,2_missing_local_candidate_asset,yes,source_candidate_only_local_logo_missing,not_render_ready_source_candidate_only,Do not restamp source review unless correcting a human-entered row; wait for a human-supplied local candidate asset or future human-edited quarantine download intake.,no,,,,,,,,true,false,false,false,false,false,false,false,false,false,false
